Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
RAN,1985,Akira Kurosawa,The New York Times,100,Vincent Canby,"Though big in physical scope and of a beauty that suggests a kind of drunken, barbaric lyricism, ''Ran'' has the terrible logic and clarity of a morality tale seen in tight close-up, of a myth that, while being utterly specific and particular in its time and place, remains ageless, infinitely adaptable.",
RAN,1985,Akira Kurosawa,Charlotte Observer,100,Lawrence Toppman,"All that matters is that emotions be real, and so they are: wracking grief, harrowing madness, unquenchable hate. Composers have tried and failed to turn ""Lear"" into a workable opera, but Kurosawa has found the visual equivalent. Yet the last image of a man, solitary and silent, is more haunting than all the destruction. [10 Aug 2001, p.7E]",
RAN,1985,Akira Kurosawa,Chicago Sun-Times,100,Roger Ebert,"Ran is a great, glorious achievement.",
RAN,1985,Akira Kurosawa,Mr. Showbiz,95,F. X. Feeney,"The Japanese title means chaos, and that is what is let loose when a powerful king foolishly tries to release the reins of power, in the hopes of enjoying a peaceful old age.",
RAN,1985,Akira Kurosawa,Village Voice,90,Amy Taubin,"A magisterial film, but not quite a great one.",
RAN,1985,Akira Kurosawa,Chicago Reader,90,Jonathan Rosenbaum,A stunning achievement in epic cinema.,
RAN,1985,Akira Kurosawa,Boston Globe,88,Mark Feeney,"In Ran, color plays a role not unlike that of language in ""Lear"": a kind of ground bass of beauty, a product of pure imagination, that both affirms life and surpasses it. Yet Kurosawa uses that beauty more as negation: a reminder not of what man is capable of but how puny he is in comparison.",
RAN,1985,Akira Kurosawa,L.A. Weekly,50,Chuck Stephens,"Save for one startlingly staged battle sequence. . .might as well have been titled ""Also Ran.""",
DREAMSCAPE,1984,Joseph Ruben,Empire,80,Mark Dinning,"The sometimes dark sci-fi thriller tone is punctured nicely by Quaid's one-liners, and Capshaw is on good form. Very, very '80s, but lots of fun too.",
DREAMSCAPE,1984,Joseph Ruben,The New Yorker,80,Pauline Kael,"Tight, clever thriller.",
DREAMSCAPE,1984,Joseph Ruben,Chicago Sun-Times,75,Roger Ebert,"It's a political conspiracy thriller, a science fiction adventure, and sort of a love story. Most movies that try to crowd so much into an hour and a half end up looking like a shopping list, but Dreamscape works, maybe because it has a sense of humor.",
DREAMSCAPE,1984,Joseph Ruben,TV Guide Magazine,75,Staff (Not Credited),"Made on a tight budget, the special effects are never very convincing, but the performances are all good. If you're willing to suspend disbelief, this is a neat thriller that's enjoyable from start to finish.",
DREAMSCAPE,1984,Joseph Ruben,Christian Science Monitor,75,David Sterritt,"The longest comic episode is too heavily presented, and the whole plot slows down during the third quarter of the picture. But most of Dreamscape is light, lively, and entertaining. [21 Sep 1984, p.23]",
DREAMSCAPE,1984,Joseph Ruben,Time Out,70,Staff (Not Credited),"As a night out this is as good a piece of solid, down-the-line schlock as anything to come along since Halloween III.",
DREAMSCAPE,1984,Joseph Ruben,The New York Times,70,Janet Maslin,"An enjoyably half-baked movie, and if it were any less farfetched it would be less fun.",
DREAMSCAPE,1984,Joseph Ruben,Variety,50,Staff (Not Credited),"Film [from a screen story by David Loughery] centers on 'dreamlinking', the psychic projection of one person's consciousness into a sleeping person's subconscious, or his dreams. If that sounds far-fetched, it is.",
DREAMSCAPE,1984,Joseph Ruben,Washington Post,50,Rita Kempley,"The possibilities are intriguing, but more might have been realized. [17 Aug 1984, p.23]",
DREAMSCAPE,1984,Joseph Ruben,Miami Herald,25,Bill Cosford,"In their defense, it must be said that Dennis Quaid (as the chief dreamer) and Kate Capshaw (back again, this time in the time-honored woman's role of ""assistant scientist"") make an appealing couple. The presence of Max von Sydow and Christopher Plummer is more problematic; someone paid these people a lot of money to sleepwalk. [16 Aug 1984, p.B6]",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,Village Voice,90,Scott Foundas,"Big Trouble in Little China is a far more enjoyable mash-up of classic Westerns, Saturday-morning serials, and Chinese wu xia than any of the Indiana Jones movies, with Kurt Russell in full bloom as Carpenter’s de rigueur hard-drinkin’, hard-gamblin’, wise-crackin’ loner hero—a bowling-alley John Wayne.",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,Entertainment Weekly,83,Marc Bernardin,"There are two kinds of people: the ones who have seen — and love — Big Trouble in Little China, a John Carpenter kung fu Western buddy Chinese ghost love story, and those poor saps who aren’t burdened with having to try and describe it to the uninitiated.",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,The New York Times,80,Walter Goodman,"What matters is the stunts and the spirit, and this latest set of exotic exploits of an indomitable hero (Kurt Russell) and a spunky heroine (Kim Cattrall) gives good value.",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,The A.V. Club,70,Josh Modell,"Big Trouble is plenty conscious of its silliness, which it embraces fully. It sets up its own parameters of ridiculousness and then runs with them, winking a little, but sticking to its story.",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,Empire,60,Kim Newman,"It falters a little in its confusing climactic battle, but is breathlessly paced, wittily scripted, amusingly played, action-packed and relentlessly spooky.",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,Time Out London,60,Staff (Not Credited),"Carpenter has always been a skilful genre mechanic, breathing life into old forms; if he stubs his toes up against the bamboo curtain this time, there is still more enjoyable sly humour than in most slug-fests.",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,TV Guide Magazine,60,Staff (Not Credited),"Written and directed in a campy, tongue-in-cheek style, it's a loving homage to those wild imports from Hong Kong--kung-fu movies.",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,Chicago Sun-Times,50,Roger Ebert,"The first 30 minutes of the movie gave me lots of room for hope. It was fast-moving, it was visually spectacular, it was exotic and lighthearted and filled with a spirit of adventure. But then, gradually, the movie began to recycle itself. It began to feel as if I was seeing the same thing more than once.",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,Miami Herald,50,Christine Arnold,"The big trouble with John Carpenter's Big Trouble in Little China is its tone. This time out, the director of Halloween and Starman has concocted a cartoon with human characters -- or, as it is described in the movie's press materials, a mystical action-adventure comedy-kung-fu monster-ghost story. Any film that needs that many adjectives to explain itself is already in trouble. [03 July 1986, p.D9]",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,Newsweek,50,David Ansen,"Tthough it is action packed, spectacularly edited and often quite funny, one can't help feeling that Carpenter is squeezing the last drops out of a fatigued genre. Ten years ago this would have been one wild and crazy movie; in this era of ruthlessly efficient entertainments, it's a rather one-note evening. [14 July 1986, p.69]",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,ReelViews,50,James Berardinelli,"At his best, Carpenter was able to do amazing things with low budgets and a surfeit of creativity but, despite the arguments of its adherents, Big Trouble in Little China isn’t an example of one of those instances.",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,Variety,40,Staff (Not Credited),Director John Carpenter seems to be trying to make an action-adventure along the lines of Indiana Jones and the Temple of Doom. The effect goes horribly awry.,
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,Los Angeles Times,30,Michael Wilmington,"Big Trouble in Little China is a try at mock-Oriental movie magic that goes leaden about a third of the way through -- and finally detonates into great, whomping firebombs of overcalculated, underinspired absurdity. [02 July 1986, p.10]",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,Washington Post,30,Rita Kempley,"THERE'S Big Trouble in Little China all right, as Kurt Russell wrestles his way through this kung-fu comedy adventure. It might have been a Raiders of the Lost Wok, but instead it's a bad marriage of martial arts and action spoofery, bungled by director John Carpenter working from the world's worst screenplay. [04 July 1986, p.N29]",
BIG TROUBLE IN LITTLE CHINA,1986,John Carpenter,Chicago Tribune,25,Rick Kogan,"Though the film does contain a few minutes of patented Carpenter camera magic, it is unable to sustain either story or character. For all its flash and color, it is a dull film--an artless dig in the Spielberg garden. [02 July 1986, p.C3]",
UNFORGIVEN,1992,Clint Eastwood,Los Angeles Times,100,Kenneth Turan,"Simultaneously heroic and nihilistic, reeking of myth but modern as they come, it is a Western for those who know and chrish the form, a film that resonates with the spirit of films past while staking out a territory quite its own. [7 Aug 1992]",
UNFORGIVEN,1992,Clint Eastwood,Variety,100,Todd McCarthy,"Clint Eastwood has crafted a tense, hard-edged, superbly dramatic yarn that is also an exceedingly intelligent meditation on the West, its myths and its heroes.",
UNFORGIVEN,1992,Clint Eastwood,TV Guide Magazine,100,Staff (Not Credited),"The cast is universally strong. Hackman, Freeman and Harris don't do anything they haven't done before, but the roles suit their personae to a degree where they approach archetypal status.",
UNFORGIVEN,1992,Clint Eastwood,Chicago Tribune,100,Dave Kehr,"This dark, melancholic film is a reminder -- never more necessary than now -- of what the American cinema is capable of, in the way of expressing a mature, morally complex and challenging view of the world. [7 Aug 1992]",
UNFORGIVEN,1992,Clint Eastwood,Rolling Stone,100,Peter Travers,"Unforgiven is the most provocative western of Eastwood's career, and with Gene Hackman, Morgan Freeman and Richard Harris along for the ride, it's also the most potently acted.",
UNFORGIVEN,1992,Clint Eastwood,Time,100,Richard Corliss,"Unforgiven questions the rules of a macho genre, summing up and maybe atoning for the flinty violence that made Eastwood famous. [10 Aug 1992]",
UNFORGIVEN,1992,Clint Eastwood,Austin Chronicle,100,Louis Black,"But in the genre, as both a movie and a conscious addition to the ongoing celluloid Western mythology, the film is a masterpiece, a stunning and awe-inspiring statement.",
UNFORGIVEN,1992,Clint Eastwood,The New Yorker,100,Michael Sragow,"Under its leathery hide is a genuine compulsion to de-romanticize Western gunfighting. Every bullet in this movie matters, and by the end Munny's alcohol-fuelled, satanic purposefulness is shocking: in the climax, even his choice of victims has a crazy excess. [10 Aug 1992, p.70]",
UNFORGIVEN,1992,Clint Eastwood,Wall Street Journal,100,Julie Salamon,"It's powerful entertainment. [22 Sept 1992, p.A16(E)]",
UNFORGIVEN,1992,Clint Eastwood,Slant Magazine,100,Chuck Bowen,"Unforgiven brought the revisionist revenge film into the 1990s and, by extension, the 21st century",
UNFORGIVEN,1992,Clint Eastwood,New York Daily News,100,Kathleen Carroll,"Unforgiven is a high-caliber movie, a gripping and haunting work of art that should finally establish Eastwood as one of America’s best directors.",
UNFORGIVEN,1992,Clint Eastwood,The Telegraph,100,Martin Chilton,"Unforgiven is dedicated to ""Don"" (Siegel) and ""Sergio"" (Leone) and it is a sombre, insightful, genre-reinventing western, directed by a filmmaker acutely aware of the western’s history, its limitations and the dubious truths of its legends.",
UNFORGIVEN,1992,Clint Eastwood,Empire,100,Angie Errigo,"Altogether, this is as fine a piece of craftsmanship as one could expect of Eastwood, with Hackman and I Freeman's performances standing out, and given the sombre tone there are entertaining surprises and even some good laughs to be had.",
UNFORGIVEN,1992,Clint Eastwood,Time Out London,100,Geoff Andrew,A magnificent movie that transcends its familiar tale of a reformed gunman forced by circumstance to resume his violent ways.,
UNFORGIVEN,1992,Clint Eastwood,Chicago Sun-Times,100,Roger Ebert,The film reflects a passing era even in its visual style.,
UNFORGIVEN,1992,Clint Eastwood,Village Voice,100,Danny King,"Unforgiven is a stark western in slow motion, obsessed with reflection, not action.",
UNFORGIVEN,1992,Clint Eastwood,The Hollywood Reporter,100,Duane Byrge,"Like a shooter whose skill allows him to take careful aim with a rifle rather than going for the easy splatter of a buckshot, director Eastwood's big picture is suredly calibrated: He points your eye to the tiniest specs, the most telling and powerful parts of this moral panorama.",
UNFORGIVEN,1992,Clint Eastwood,Washington Post,90,Desson Thomson,"Exults in the hard-riding romanticism of classic Westerns, but it takes revisionist stock too. It dismounts at places usually left in the dust -- the oppressed lot of women, the loneliness of untended children, adult illiteracy and the horrible last moments of the dying.",
UNFORGIVEN,1992,Clint Eastwood,Film Threat,90,Bradley Gibson,"As great as the script and cinematography are (they are both unassailable), the real magic of Unforgiven is in the performances.",
UNFORGIVEN,1992,Clint Eastwood,USA Today,88,Mike Clark,It's the actor/director's best movie - and the best Western by anybody in over 20 years. [7 Aug 1992],
UNFORGIVEN,1992,Clint Eastwood,ReelViews,88,James Berardinelli,"One of Unforgiven's assets is the way it overturns conventions, taking the man who is typically the hero and making him the villain, while transforming the traditional bad guy into a sympathetic protagonist.",
UNFORGIVEN,1992,Clint Eastwood,The Seattle Times,88,John Hartl,"The characters in Clint Eastwood's dark, rugged, perversely funny new Western are so seriously compromised that their flaws almost add up to a running gag.",
UNFORGIVEN,1992,Clint Eastwood,Film.com,80,John Hartl,"If Unforgiven occasionally overstates its case, this is the best work Eastwood has done as a director since The Outlaw Josey Wales 16 years ago.",
UNFORGIVEN,1992,Clint Eastwood,Empire,80,Rob Fraser,"It is the last great Western ever made, and it will always remain so.",
UNFORGIVEN,1992,Clint Eastwood,The New York Times,80,Vincent Canby,"Unforgiven... never quite fulfills the expectations it so carefully sets up. It doesn't exactly deny them, but the bloody confrontations that end the film appear to be purposely muted, more effective theoretically than dramatically.",
UNFORGIVEN,1992,Clint Eastwood,Christian Science Monitor,75,David Sterritt,"Plays out its drama with enough old-fashioned sobriety to lend the proceedings a classical air, offering the comfort of familiarity rather than the thrill of discovery. [13 Aug 1992]",
UNFORGIVEN,1992,Clint Eastwood,The Globe and Mail (Toronto),75,Jay Scott,"Each character in David Webb Peoples' dense, unexpectedly stately, non- violent script (the inevitable gore is employed sparingly) is treated with that same, somewhat distanced clarity.",
UNFORGIVEN,1992,Clint Eastwood,Entertainment Weekly,75,Owen Gleiberman,"As enjoyable as most of Unforgiven is, Eastwood's shades-of-gray moralism feels like a whitewash.",
UNFORGIVEN,1992,Clint Eastwood,Baltimore Sun,75,Stephen Hunter,"Only in its final minutes does it somewhat squander its grip on the moral imagination, in a climax that seems oddly to undercut all that's come before and return us to the hallowed sense of violence as cleansing which so animates the world's true killers.",
UNFORGIVEN,1992,Clint Eastwood,Chicago Tribune,63,Gene Siskel,"Individual scenes work, but the movie seems overstuffed-why is the Harris character necessary-and halting.",
UNFORGIVEN,1992,Clint Eastwood,Chicago Reader,60,Jonathan Rosenbaum,"As a moral reconsideration of the role of violence in previous Eastwood films, this is strong and sure, and characters who play against genre expectations give the film a provocative aftertaste. The only limitation, really, is that the picture hasn't much dramatic urgency apart from its revisionist context.",
UNFORGIVEN,1992,Clint Eastwood,San Francisco Chronicle,50,Mick LaSalle,"Though the movie is riddled with memorable scenes of violence, its pace is slow -- too slow. It has an epic sprawl, but it's not an epic. It's more like a bloated fairy tale. [7 Aug 1992]",
UNFORGIVEN,1992,Clint Eastwood,Washington Post,40,Hal Hinson,"If Eastwood had any emotional depth as an actor, the character's anguish might come through.",
UNFORGIVEN,1992,Clint Eastwood,The New Republic,30,Stanley Kauffmann,"At the last, we're left with a film that tries to doll up a conventional genre with hints of depth, hoping to disguise the cross-dressing by putting it in the shape of an epic. Murnau, Mizoguchi, Ford, even you authors of the Book of Genesis, rest easy. [12 Oct 1992]",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Variety,100,Todd McCarthy,"One doesn't know how (auto)biographical any or all of this is, but there's a tartness to the telling of what amounts to a well-shaped series of anecdotes that bespeaks distant pain or, at least, wincing memory twisted into mordant comedy by time and sensibility.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Time Out,100,Joshua Rothkopf,See this film immediately.,
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Salon,100,Andrew O'Hehir,"I found this beautifully crafted movie to be frequently hilarious, consistently surprising and rigged with spring-loaded narrative bombs, from its opening scene to its devastating final shot.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Los Angeles Times,100,Kenneth Turan,"Writer-directors Joel and Ethan have seized the opportunity afforded by the Oscar-winning success of ""No Country for Old Men,"" to make their most personal, most intensely Jewish film, a pitch-perfect comedy of despair that, against some odds, turns out to be one of their most universal as well.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",The New York Times,100,A.O. Scott,"The story is at once hilarious and horrific, its significance both self-evident and opaque. The same could be said of most of the Coen brothers’ movies, in which human existence and the attempt to find meaning in it are equally futile, if also sometimes a lot of fun. (For us, at least.)",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Slate,100,Dana Stevens,"A Serious Man is an exquisitely realized work; the filmmakers' technical mastery of their craft, always impressive, has become absolute. The script reads like a novel, densely allusive, funny, and terse.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",New York Post,100,Lou Lumenick,"May not have the starry casts of the Coens' more recent films, but it has plenty of heart and soul.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Chicago Sun-Times,100,Roger Ebert,"Have I mentioned A Serious Man is so rich and funny? This isn't a laugh-laugh movie, but a wince-wince movie. Those can be funny too.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Chicago Tribune,100,Michael Phillips,"A tart, brilliantly acted fable of life’s little cosmic difficulties, a Coen brothers comedy with a darker philosophical outlook than “No Country for Old Men” but with a script rich in verbal wit.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Boston Globe,100,Ty Burr,"It’s a work of cruel comic genius, in some ways even crueler than “No Country for Old Men.’’",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",San Francisco Chronicle,100,Mick LaSalle,"The movie is funny, definitely funny. But underlying the humor is a vision so bleak, so despairing and so utterly hopeless as to make ""No Country for Old Men"" almost look cheerful.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Washington Post,100,Ann Hornaday,"May not be ""Fargo,"" but it nestles comfortably somewhere beneath that masterpiece and ""Miller's Crossing,"" yet far above such forgettables as ""The Ladykillers"" and ""Intolerable Cruelty.""",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Chicago Reader,100,J.R. Jones,"Like the Coens’ protagonist in ""The Man Who Wasn’t There,"" Stuhlbarg is driven to an existential crisis, but in contrast to the earlier movie, with its tired noir moves, this one is earnestly engaged in the question of what constitutes a life well lived.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",St. Louis Post-Dispatch,100,Calvin Wilson,"A comedy of discomfort -- and one of their (Coen brothers) best, most insightful and most provocative films.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Miami Herald,100,Rene Rodriguez,"That song (Jefferson Airplane's Somebody to Love), which becomes a sort of mantra to the movie, is the key to understanding what the Coens are after: When the truth is found to be lies, and all the joy within you dies, you better find somebody to love.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Empire,100,Dan Jolin,"Admirably low-key, deeply compelling and their warmest movie since Fargo.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",The Guardian,100,Peter Bradshaw,"Euphoric, sad and thoughtful all at once, this strange and wonderful film is rounded off with a gloriously well-crafted apocalyptic vision and a chilling intimation of divine retribution for earthly wrongdoing. The Coens have finished the noughties as America's pre-eminent film-makers.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",The Guardian,100,Andrew Pulver,"Despite the opaque story line, their film is a glittering, perfectly honed artifice; but what pushes it into the Coen premier league is the sense that, as with Fargo, there's something very personal going on here.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Time Out,100,,"The Coens nod at some familiar stylistic tropes – florid swearing, sexual euphemism, crusty, aged characters – but the film’s potency is rooted in quiet precision and detailed realisation.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Entertainment Weekly,91,Owen Gleiberman,"Working with affectionate mockery, the Coens take the cinder-block-synagogue banality of American Jewish life in 1967 and make it look as archly exotic as the loopy Scandinavian-American winterscape of ""Fargo.""",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",The A.V. Club,91,Noel Murray,"WQholly a Coen brothers movie, in that it’s full of exaggerated characters and comic cruelty, anchored to a way of looking at the world that seems to posit a fundamental absence of meaning. And yet there’s something sweet and even a little heartening about the movie, too.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Portland Oregonian,91,Shawn Levy,"It’s a story that begins in an ancient riddle and ends, perfectly, in the rumble of an oncoming storm.  It’s about life, A Serious Man is, and it’s as close, I think, as any American narrative movie of recent vintage has come to touching on the uncanniness of it.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",New York Magazine (Vulture),90,David Edelstein,"A Serious Man is not only hauntingly original, it’s the final piece of the puzzle that is the Coens. Combine suburban alienation, philosophical inquiry, moral seriousness, a mixture of respect for and utter indifference to Torah, and, finally, a ton of dope, and you get one of the most remarkable oeuvres in modern film.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Austin Chronicle,89,Marjorie Baumgarten,It is rich with ideas and contemplations and packed with the sort of existential jokes that tickle the Coen boys so.,
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",ReelViews,88,James Berardinelli,"The presence of so many low-key performers gives A Serious Man a very different, distinctly non-Hollywood vibe. The absence of familiar faces allows the Coens to fully immerse their audience in the time (1967) and place (the U.S. Midwest) of the story.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Rolling Stone,88,Peter Travers,"This seriously funny movie, artfully photographed by the great Roger Deakins, is spiritual in nature, barbed in tone, and, oh, yeah, it stings like hell.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",USA Today,88,Claudia Puig,"A wonderfully odd, bleakly comic and thoroughly engrossing film.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",The Hollywood Reporter,80,Kirk Honeycutt,"The always surprising Coen brothers have finally made a very serious movie with A Serious Man. It's about God, man's place in the world and the meaning of life, so naturally it's one of their funnier movies.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Time,80,Richard Corliss,"To absorb God's body blows, this disquieting, haunting movie says, is to be fully alive. To do otherwise could kill you.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Philadelphia Inquirer,75,Carrie Rickey,"This unsettling, shaggy, surrealistic pillow of a movie - a mixed bag more funny-strange than ha-ha.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",The Globe and Mail (Toronto),75,Rick Groen,"A seriously black comedy. Black, because affliction and angst abound. Comic, because this rampant bleakness is presented as nothing more than an amusing bauble.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Film Threat,70,Matthew Sorrento,"Once again, the Coens' tale of the damned is damn funny.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",The New Yorker,60,David Denby,"A Serious Man, like “Burn After Reading,” is in their bleak, black, belittling mode, and it’s hell to sit through.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Wall Street Journal,60,Joe Morgenstern,"What do the Coen brothers want of us? More specifically, what do they want us to think of the repellent people in this pitilessly bleak movie?",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Village Voice,50,Ella Taylor,"As usual, though, the Coens have more venal satisfactions in mind. ""The fun of the story for us,"" they crow in the notes for this loathsome movie, ""was inventing new ways to torture Larry.""",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",New York Daily News,50,Elizabeth Weitzman,"The humor is sharp and so are the judgments, which pile on until the characters are nearly suffocated under the weight of so much disdain.",
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",Baltimore Sun,50,Michael Sragow,All the Coens come up with is a movie about bad things happening to limited people.,
A SERIOUS MAN,2009,"Ethan Coen, Joel Coen",New Orleans Times-Picayune,50,Mike Scott,"The only thing missing from the film -- which is frequently amusing but too bleak to be consistently laugh-out-loud funny -- is a genuine connection with its audiences, or at least those audiences not raised in 1960s Jewish suburbia.",
WENDY AND LUCY,2008,Kelly Reichardt,Christian Science Monitor,100,Peter Rainer,"Improbably, it's one of the most affecting films of the year, which once again demonstrates that all you need to make a good movie is talent.",
WENDY AND LUCY,2008,Kelly Reichardt,Philadelphia Inquirer,100,Steven Rea,"Wendy and Lucy is modest, minimalist. But it nonetheless reverberates like a sonic boom.",
WENDY AND LUCY,2008,Kelly Reichardt,Seattle Post-Intelligencer,100,Sean Axmaker,"It's a tender, tough, uncompromising film, photographed with a disarming directness and seeming simplicity that looks almost naked next to the dramatic constructions of most films. It just makes her precariousness all the more real.",
WENDY AND LUCY,2008,Kelly Reichardt,The Globe and Mail (Toronto),100,Rick Groen,"This is where the movie excels. In the classic neo-realist tradition, it's scant in plot yet rich in mood and character, offering us a revealing hint here, a poignant glimpse there, with each revelation filtered through Michelle Williams's superbly muted performance, all the more moving for being so restrained.",
WENDY AND LUCY,2008,Kelly Reichardt,Entertainment Weekly,91,Owen Gleiberman,"Wendy and Lucy is like ""Lassie Come Home"" directed by Antonioni. What's piercing about it, and also disturbing, is that Reichardt views the renunciation of society with something close to righteous purity -- as a lefty romantic dream.",
WENDY AND LUCY,2008,Kelly Reichardt,The A.V. Club,91,Scott Tobias,"Having the dog around raises the emotional stakes tenfold, and develops a kinship with Vittorio De Sica's Italian neo-realist classic ""Umberto D.,"" which also revealed societal ills through a poignant dog-owner relationship",
WENDY AND LUCY,2008,Kelly Reichardt,Portland Oregonian,91,Shawn Levy,"The film is exquisitely realized, with a tremendous, naturalistic performance by Michelle Williams at its heart and a pervasive, assuring sense that Reichardt and Raymond have distilled everything nonessential from their story and imparted exactly the impact they wished.",
WENDY AND LUCY,2008,Kelly Reichardt,The New York Times,90,A.O. Scott,"What will happen to her? The strength of this short, simple, perfect story of a young woman and her dog is that this does not seem, by the end, to be an idle or trivial question. What happens to Wendy -- and to Lucy -- matters a lot, which is to say that Wendy and Lucy, for all its modesty, matters a lot too.",
WENDY AND LUCY,2008,Kelly Reichardt,Village Voice,90,J. Hoberman,"Trembling throughout on the verge of a tearful breakdown, but far too dignified to allow her character to choke up, Williams delivers a sensationally nuanced performance that, were it not so resolutely undramatic, would constitute an aria of stoical misery.",
WENDY AND LUCY,2008,Kelly Reichardt,Los Angeles Times,90,Sam Adams,Williams' performance is remarkable not only for its depth but for its stillness.,
WENDY AND LUCY,2008,Kelly Reichardt,Rolling Stone,88,Peter Travers,"Simple story, beautifully told.",
WENDY AND LUCY,2008,Kelly Reichardt,USA Today,88,Claudia Puig,An evocative film with a believable and subtly enthralling lead performance that gets deeply under your skin.,
WENDY AND LUCY,2008,Kelly Reichardt,Boston Globe,88,Wesley Morris,"Wendy Carroll is a character we rarely see in movies anymore, a woman left alone with her thoughts. That a moviegoer would care what she's thinking testifies to the power in Williams's brand of solitude.",
WENDY AND LUCY,2008,Kelly Reichardt,Chicago Sun-Times,88,Roger Ebert,Another illustration of how absorbing a film can be when the plot doesn't stand between us and a character.,
WENDY AND LUCY,2008,Kelly Reichardt,Miami Herald,88,Rene Rodriguez,"Within the confines of this minimalist picture, there are sequences so vital, timely and of-the-moment, so powerful and well-observed and precise, the effect can be emotionally overwhelming.",
WENDY AND LUCY,2008,Kelly Reichardt,Variety,80,Scott Foundas,"""Old Joy"" helmer Kelly Reichardt plays to her strengths in Wendy and Lucy, a modest yet deeply felt road movie about an idealistic young drifter, her faithful canine and the wide-open spaces of the Pacific Northwest.",
WENDY AND LUCY,2008,Kelly Reichardt,Salon,80,Andrew O'Hehir,"Reichardt is a tremendously conscientious filmmaker, and not out to torture the audience. Yes, this is a fraught and agonizing story, but the way it ends, although heartbreaking, is absolutely right.",
WENDY AND LUCY,2008,Kelly Reichardt,Wall Street Journal,80,Joe Morgenstern,"In a minimalist film of muted emotions, Michelle Williams gives as lovely a performance as a moviegoer could ask for.",
WENDY AND LUCY,2008,Kelly Reichardt,Chicago Reader,80,J.R. Jones,Masterful low-budget drama.,
WENDY AND LUCY,2008,Kelly Reichardt,Austin Chronicle,78,Kimberley Jones,"Because Wendy and Lucy is so lean on plot and dialogue, there are long spaces to contemplate Wendy and her situation, and the logistics are mind-boggling.",
WENDY AND LUCY,2008,Kelly Reichardt,ReelViews,75,James Berardinelli,The transformation undergone by Michelle Williams to play this role is nothing short of astounding.,
WENDY AND LUCY,2008,Kelly Reichardt,New York Post,75,Lou Lumenick,Reichardt doesn't so much tell a story as paint a finely detailed portrait of human suffering in this miniature marvel.,
