Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
BLACK HARVEST PRESENTS: MAHOGANY AT 50 — INVISIBLE BEAUTY,2023,"Bethann Hardison, Frédéric Tcheng",Variety,80,Lisa Kennedy,"Invisible Beauty will likely make you hungry for Hardison’s book. But in a twist, one might wonder, can it be as good as the movie?","Sep 15, 2023"
BLACK HARVEST PRESENTS: MAHOGANY AT 50 — INVISIBLE BEAUTY,2023,"Bethann Hardison, Frédéric Tcheng",Movie Nation,75,Roger Moore,"Invisible Beauty is a documentary that makes one reconsider, yet again, the role fashion plays in society by how it has always narrowed “standards of beauty,” how it presents “what power looks like” and by remembering a woman who was one of the first through the door to “inclusion.”","Aug 23, 2023"
BLACK HARVEST PRESENTS: MAHOGANY AT 50 — INVISIBLE BEAUTY,2023,"Bethann Hardison, Frédéric Tcheng",The New York Times,70,Teo Bugbee,"At times, the film is hampered by the sheer amount of information there is to condense from across a 50-year career, but Hardison is never less than a fascinating subject — an artist whose medium is industrial disruption.","Sep 14, 2023"
BLACK HARVEST PRESENTS: MAHOGANY AT 50 — INVISIBLE BEAUTY,2023,"Bethann Hardison, Frédéric Tcheng",Washington Post,63,Michael O'Sullivan,"By the end of Invisible Beauty, it’s obvious from all the accolades that [Hardison] made a difference in the lives of a new generation of Black models.","Sep 18, 2023"
INHERIT THE WIND,1960,Stanley Kramer,CineVue,100,Christopher Machell,A searing indictment of religious fundamentalism and anti-intellectualism. Inherit the Wind’s relevance continues beyond its immediate parallels with McCarthyism.,
INHERIT THE WIND,1960,Stanley Kramer,TV Guide Magazine,100,Staff (Not Credited),"Inherit The Wind acutely captures the farcical Monkey Trial and offers the awesome talents of two double-Oscar winners, Tracy and March, in their only film together.",
INHERIT THE WIND,1960,Stanley Kramer,RogerEbert.com,100,Roger Ebert,It is Inherit the Wind among all of Kramer's films that seems most relevant and still generates controversy.,
INHERIT THE WIND,1960,Stanley Kramer,The New York Times,90,Bosley Crowther,"One of the most intelligent, respectable and entertaining motion pictures of this year.",
INHERIT THE WIND,1960,Stanley Kramer,Variety,80,Staff (Not Credited),This is a rousing and fascinating motion picture. Producer-director Stanley Kramer has held the action in tight check.,
INHERIT THE WIND,1960,Stanley Kramer,Time Out,60,Staff (Not Credited),"Tolerably gripping in its old-fashioned way, thanks chiefly to old pro performances from Tracy and March as the rival lawyers and ideologists, but rather let down by Kelly's inadequacy as the cynical journalist who is comfortably denounced as the real villain of the piece.",
INHERIT THE WIND,1960,Stanley Kramer,Chicago Reader,50,Dave Kehr,"Spencer Tracy does his cuddly curmudgeon turn as Clarence Darrow; it's a lazy, vague performance, but its wit provides the only crack of light in the film's somber, gray overcast.",
INHERIT THE WIND,1960,Stanley Kramer,The New Yorker,50,Pauline Kael,"The case itself had so many dramatic elements that the movie can't help holding our attention, but it's a very crude piece of work, totally lacking in subtlety; what is meant to be a courtroom drama of ideas comes out as a caricature of a drama of ideas, and maddeningly, while watching we can't be sure what is based on historical fact and what is invention.",
LA PISCINE,1969,Jacques Deray,The New York Times,100,Glenn Kenny,"Pretty people behaving poorly in beautiful settings is something we don’t see as much of in cinema as we used to. This is a master class in the subgenre, and one of unusual depth.",
LA PISCINE,1969,Jacques Deray,Los Angeles Times,80,Robert Abele,"The film is never just some glassy exercise in the idly loaded’s languorous cruelty, though. In each magnetic performance (especially Schneider’s), in the sparse but piquant lines from the script co-written with the great, recently departed screenwriter Jean-Claude Carrière (working from an Alain Page story), and in Deray’s attention to emotional humidity, lies something resolutely curious about human frailty in relationships.",
LA PISCINE,1969,Jacques Deray,The Guardian,80,Peter Bradshaw,Erotic languour turns gradually into fear and then horror in this gripping and superbly controlled psychological thriller from 1969.,
LA PISCINE,1969,Jacques Deray,Time Out,80,Trevor Johnston,"This is a deliciously languid, slinkily unsettling affair.",
LA PISCINE,1969,Jacques Deray,Total Film,80,Tom Dawson,"An intriguing forerunner to François Ozon’s Swimming Pool, it’s languidly paced and elegantly lensed, though its prize asset is Delon/ Schneider’s sexual sizzle.",
LA PISCINE,1969,Jacques Deray,Chicago Reader,80,Joshua Katzman,"Famous in its day for reuniting real-life former lovers Alain Delon and Romy Schneider on-screen, this forgotten 1968 psychological thriller by Jacques Deray deserves to be rediscovered for its darkly sensual story.",
LA PISCINE,1969,Jacques Deray,Slant Magazine,75,Keith Watson,"La Piscine is, more than anything else, a work of vivid sensory delights.",
LA PISCINE,1969,Jacques Deray,CineVue,60,Patrick Gamble,"With little action taking place for the majority of the film, this slow boiling story is more of an insightful character study than a heart pounding thriller.",
LA PISCINE,1969,Jacques Deray,The New Yorker,50,Richard Brody,"The movie is so tautly constructed that not a single idea can seep in; it’s a mechanism made with an eye to spare elegance so obsessive that it runs without functioning, like a watch without hands.",
COOL HAND LUKE,1967,Stuart Rosenberg,Chicago Sun-Times,100,Roger Ebert,"Luke is the first Newman character to understand himself well enough to tell us to shove off. He's through risking his neck to make us happy. With this film, Newman completes a cycle of five films over six years, and together they have something to say about the current status of heroism. But Cool Hand Luke does draw together threads from the earlier movies, especially Hombre, and it is a tough, honest film with backbone.",
COOL HAND LUKE,1967,Stuart Rosenberg,Empire,100,Kim Newman,"Paul Newman gives one of his best performances in this prison film, where he inspires life in to his fellow inmates. Has something important to say with several memorable moments and a superb supporting cast.",
COOL HAND LUKE,1967,Stuart Rosenberg,The New York Times,100,Bosley Crowther,"Mr. Newman is excellent, at the top of his sometime erratic form, in the role of this warped and alienated loner whose destiny it is to lose. George Kennedy is powerfully obsessive as the top-dog who handles things his way as effectively and finally as destructively as does the warden or the guards.",
COOL HAND LUKE,1967,Stuart Rosenberg,TV Guide Magazine,100,Staff (Not Credited),"Too cool for words, then switches past midstream into a work of poignancy and power.",
COOL HAND LUKE,1967,Stuart Rosenberg,Austin Chronicle,100,Marjorie Baumgarten,"One of the sharpest prison dramas ever, although it's graced with some very humorous portions as well.",
COOL HAND LUKE,1967,Stuart Rosenberg,LarsenOnFilm,100,Josh Larsen,"The incessant, rhythmic swishing of the chain gang’s scythes burrows into your brain – and then adds Newman’s supernova performance. It’s a gulag melodrama, if such a thing is possible.",
COOL HAND LUKE,1967,Stuart Rosenberg,Variety,90,Staff (Not Credited),"Newman gives an excellent performance, assisted by a terrific supporting cast, including George Kennedy, outstanding as the unofficial leader of the cons who yields first place to Newman.",
COOL HAND LUKE,1967,Stuart Rosenberg,Film Threat,90,Staff (Not Credited),An amazing accomplishment by Newman as the best fight man has left in him. There’s also an Oscar winning performance by champion Foghorn Leghorn sound alike George Kennedy.,
COOL HAND LUKE,1967,Stuart Rosenberg,The Observer (UK),90,Staff (Not Credited),"Brilliant study of hero-worship and bloody-minded individualism centering on doomed outsider Paul Newman, jailed on a minor charge, bullied by guards, and winning the respect of fellow convicts on a southern chain gang. Superb cast, unforgettable moments. [29 Nov 2009, p.29]",
COOL HAND LUKE,1967,Stuart Rosenberg,ReelViews,88,James Berardinelli,"Cool Hand Luke is a metaphor for the social climate in which it germinated. Luke represents that segment of the population who will not submit, no matter how viciously they are beaten. They repeatedly rise up, convinced not only of the rightness of their actions, but that, in the end, they can make a difference. In the midst of the burgeoning '60s cultural revolution, it's impossible to ignore.",
COOL HAND LUKE,1967,Stuart Rosenberg,Chicago Tribune,88,Staff (Not Credited),"It's based on a novel by a real chain-gang inmate, but the movie itself often seems slick and arch, like a conformist's yearning tribute to non-conformity. Yet the cast is superb: Paul Newman as the rebellious Luke, George Kennedy as his brutish sidekick, Strother Martin as a jailer (""failure to communicate"") and about a dozen supporting actors who became widely familiar faces over the next decade. [16 Jan 2009, p.C6]",
COOL HAND LUKE,1967,Stuart Rosenberg,Time Out London,80,Staff (Not Credited),"A caustically witty look at the American South and its still-surviving chain gangs, with Newman in fine sardonic form as the boss-baiter who refuses to submit and becomes a hero to his fellow-prisoners. Underlying the hard-bitten surface is a slightly uncomfortable allegory which identifies Newman as a Christ figure. But this scarcely detracts from the brilliantly idiosyncratic script (by Donn Pearce from his own novel) or from Conrad Hall's glittering camerawork (which survives Rosenberg's penchant for the zoom lens and shots reflected in sun-glasses).",
COOL HAND LUKE,1967,Stuart Rosenberg,Chicago Reader,80,Dave Kehr,"Paul Newman tells 'em where to get off in this slick, popular antiestablishment drama set in a prison camp. Stuart Rosenberg's direction is a horror, but the cast teems with so many familiar faces that this film can't help but entertain.",
COOL HAND LUKE,1967,Stuart Rosenberg,Time,80,Staff (Not Credited),"Rosenberg's treatment of evil, personified by the brutal prison guards, descends too often from portrayal to caricature. Still, there is enough left in the old theme to make Luke a prisoner of grace, and a picture of chilling dramatic power.",
COOL HAND LUKE,1967,Stuart Rosenberg,The Guardian,80,Paul Howlett,"Paul Newman is at his charismatic best as convict Luke Jackson, fighting to maintain inner freedom despite the brutalities of a deep south chain gang. Much in the style of the old Warner Bros melodramas, the hardnut action here is lightened by a funny streak, as in the celebrated hard-boiled egg-eating contest. [31 Aug 2013, p.46]",
COOL HAND LUKE,1967,Stuart Rosenberg,Slant Magazine,75,Bill Weber,"Newman remains watchable and glamorous throughout, bloody, muddy or coated in torso-flattering sweat, but the film’s efforts to sentimentally humanize him by psychological revelation are clumsy.",
NIGHT MOVES,2013,Kelly Reichardt,Washington Post,100,Michael O'Sullivan,"It’s a richly engrossing drama, so long as you understand that it’s aiming for the head, not the gut.","Jun 5, 2014"
NIGHT MOVES,2013,Kelly Reichardt,The Playlist,91,Oliver Lyttelton,"Eisenberg does an enormous amount with what he has, proving to be sinister and vulnerable virtually within the same breath, and expertly putting across the torment he’s going through.","Sep 16, 2013"
NIGHT MOVES,2013,Kelly Reichardt,Christian Science Monitor,91,Peter Rainer,"Night Moves may have a soft, almost dreamy feel, but at the core it’s crucially hard-headed. In its own quiet way, in how it pulls together our utopian ideals and home-grown fears, it’s the zeitgeist movie of the moment.","May 30, 2014"
NIGHT MOVES,2013,Kelly Reichardt,RogerEbert.com,88,Brian Tallerico,"Night Moves eschews traditional tension-building through plot twists and betrayals to focus on its characters, as Reichardt uses her increasingly impressive sense of composition and intuitive pacing to slow burn the audience into a state of anxiety instead of manipulatively pushing them there.","May 30, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Chicago Sun-Times,88,Richard Roeper,This is a quietly gripping gem.,"Jun 12, 2014"
NIGHT MOVES,2013,Kelly Reichardt,IndieWire,83,Eric Kohn,"No stranger to crafting excessive anticipation, Reichardt has funneled that skill into thriller clothing. However, like all of her output, nothing is as simple as it looks.","Sep 16, 2013"
NIGHT MOVES,2013,Kelly Reichardt,Charlotte Observer,83,Lawrence Toppman,"All three leads give effective, low-key performances. (I don’t remember a single character raising a voice.) Their acting fits the tone of this movie and all the ones Reichardt directs: Her camera moves slowly, and she accumulates tension by showing detail after detail.","Jun 5, 2014"
NIGHT MOVES,2013,Kelly Reichardt,The Telegraph,80,Robbie Collin,"This is mesmerically assured and tensile film-making, with two complex and plausible performances at its core, and the shin-stinging kick of a Chaucerian moral fable.","Sep 16, 2013"
NIGHT MOVES,2013,Kelly Reichardt,The Guardian,80,Xan Brooks,"This director, in the past, has shown herself to be an ace with the teasing, hanging ending and Night Moves saves the best for last.","Sep 16, 2013"
NIGHT MOVES,2013,Kelly Reichardt,Variety,80,Justin Chang,Kelly Reichardt blends her lucid observational approach with a topical-thriller format to engrossing effect in Night Moves.,"Sep 16, 2013"
NIGHT MOVES,2013,Kelly Reichardt,The Hollywood Reporter,80,David Rooney,"After a terrific first hour that crescendos in an extended sequence of quiet yet potent white-knuckle suspense, the film loses some traction in the more challengingly paced second half. But it remains an engrossing reflection on radical violence and its fallout.","Sep 16, 2013"
NIGHT MOVES,2013,Kelly Reichardt,The New Yorker,80,David Denby,"What happens at the dam, filmed at night, with only shimmering light, is the most nerve-racking sequence in recent movies. Reichardt, despite the film’s absences, has achieved an impressive control over the medium.","May 26, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Village Voice,80,Alan Scherstuhl,"That patience of Reichardt's, and her dedication to showing us exclusively the things that we must see, makes the scenes of preparation — boat parking, fertilizer buying — hypnotic and suspenseful and practical all at once.","May 27, 2014"
NIGHT MOVES,2013,Kelly Reichardt,The Dissolve,80,Scott Tobias,"Night Moves is a film of deliberate, gnawing intensity and focus, built around a Jesse Eisenberg performance that doesn’t give much away, at least not easily.","May 28, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Los Angeles Times,80,Betsy Sharkey,What happens when a seemingly righteous operation goes wrong and anxiety threatens to overtake ideals? It is the question Night Moves asks and answers in chilling ways.,"May 29, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Salon,80,Andrew O'Hehir,"The influence of early Alfred Hitchcock is all over this movie, translated in unusual and original fashion.","May 31, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Slate,80,Dana Stevens,"A slow-burning suspense thriller about a trio of eco-terrorists conspiring to blow up a dam, it’s directed by Reichardt with the concision and elegance of a chess master.","May 31, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Arizona Republic,80,Bill Goodykoontz,"Night Moves is an unexpected pleasure, offering more than what we expect and taking its time to deliver.","Jun 26, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Empire,80,Ian Freer,"Gripping, smart and well-tooled, this greenies-on-a-mission movie gives terrific build-up and a riveting central set-piece, with only a slight dip at the end. If she is looking for another genre to subvert, a Reichardt superhero movie would be a sight to behold.","Aug 25, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Austin Chronicle,78,Marjorie Baumgarten,"Night Moves doesn’t give us much reason to like or empathize with its protagonists, but neither does it discount their activism. In this way, the film spurs contemplation. If it’s food for thought you’re looking for, you won’t go hungry with Night Moves.","Jun 4, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Slant Magazine,75,Jesse Cataldo,"Like Michael Cera's two recent films with Sebastian Silva, Night Moves reveals the dark core contained within an actor's nice-guy neuroticism.","Apr 22, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Entertainment Weekly,75,Chris Nashawaty,"While the first hour is evocative and suspenseful, the second doesn’t quite muster the depths of paranoia and doom you’re led to expect.","May 21, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Observer,75,Matthew Kassel,"You will take pleasure in the performances of three top-notch actors — Dakota Fanning, who has matured into a fine young film star, Jesse Eisenberg, frighteningly brooding, and the always excellent Peter Sarsgaard.","May 28, 2014"
NIGHT MOVES,2013,Kelly Reichardt,The A.V. Club,75,A.A. Dowd,"There’s a certain muddled ambivalence to the movie; one gets the impression that Reichardt is more interested in these people than their ideas, but she never quite cracks Josh, who’s much more impenetrably aloof than the beleaguered travelers of ""Meek’s Cutoff"", her masterpiece. Night Moves is a portrait of outsiders that leaves its audience on the outside.","May 28, 2014"
NIGHT MOVES,2013,Kelly Reichardt,USA Today,75,Claudia Puig,"Night Moves is a thoughtful, clear-eyed and provocative film that raises thorny questions but doesn't offer easy answers.","May 29, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Miami Herald,75,Rene Rodriguez,"Don’t expect Hitchcock or De Palma here — Reichardt is much too low-key and modest for such crowd-pleasing pyrotechnics — but one long, sustained shot near the end seems to suggest that people who are convinced they are doing the right thing are capable of great evil.","Jun 5, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Portland Oregonian,75,Marc Mohan,"The movie's centerpiece and peak is the operation itself, which Reichardt depicts with the pulse-pounding patience of a classic heist sequence like that in ""Rififi.""","Jun 5, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Boston Globe,75,Peter Keough,"Though at times it threatens to become too generic to be original, or too original to be generic, it retains enough indirection to frustrate those looking for thrills and to engage those willing to be challenged. And by the time the bottom drops out in a characteristically enigmatic ending, Night Moves distinguishes itself as a genuine Reichardt movie.","Jun 5, 2014"
NIGHT MOVES,2013,Kelly Reichardt,The New York Times,70,A.O. Scott,"Some of the climactic turns seem to follow the kind of narrative rules that this film, and this filmmaker, have otherwise defied.","May 29, 2014"
NIGHT MOVES,2013,Kelly Reichardt,New York Magazine (Vulture),70,David Edelstein,"The movie is a cunning piece of storytelling, but it’s thin.","May 31, 2014"
NIGHT MOVES,2013,Kelly Reichardt,McClatchy-Tribune News Service,63,Roger Moore,"Reichardt hangs her film on Eisenberg, who subtly suggests a loner whose primary gift for the cause is he whole in his soul where a longing or human contact should be. It’s a terrific performance and it holds the movie together even as Night Moves stumbles toward its foregone, and rather poorly handled, conclusion.","May 27, 2014"
NIGHT MOVES,2013,Kelly Reichardt,New York Post,63,Kyle Smith,"The second half, though, is chilling, as the trio’s actions come into sharp, painful focus. Too bad Reichardt has no ending.","May 28, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Time Out,60,Tom Huddleston,"As a procedural study, Night Moves is undeniably effective: The buildup is slow, painstaking and intense, the fallout inevitable but still shocking...But the soul is somehow missing.","May 27, 2014"
NIGHT MOVES,2013,Kelly Reichardt,New York Daily News,60,Elizabeth Weitzman,"So be forewarned: What admirers will consider measured may read, to the unimpressed, as merely slow-moving.","May 29, 2014"
NIGHT MOVES,2013,Kelly Reichardt,Wall Street Journal,50,Joe Morgenstern,"The story is a shallow-draft bark with flat characters on board: Josh, in particular, is de-energized to the point of entropy. Night Moves suffers from a lack of mystery and a deficit of motion.","May 29, 2014"
NIGHT MOVES,2013,Kelly Reichardt,San Francisco Chronicle,50,Mick LaSalle,"Night Moves, which shows her at her best and worst, also shows two roads, right and wrong, that Reichardt can choose to pursue. As someone who likes this filmmaker even when I don't like her movies, I hope she takes the harder road.","Jun 5, 2014"
GOSFORD PARK,2001,Robert Altman,USA Today,100,Mike Clark,The movie is so fun that it wouldn't need the mystery to be top-notch entertainment.,
GOSFORD PARK,2001,Robert Altman,New York Post,100,Jonathan Foreman,"It ranks among Robert Altman's best work ever, and that its many satisfactions derive in large part from a superbly written screenplay by Julian Fellowes that has no equal this year.",
GOSFORD PARK,2001,Robert Altman,The New York Times,100,Stephen Holden,"A virtuoso ensemble piece to rival the director's ""Nashville"" and ""Short Cuts"" in its masterly interweaving of multiple characters and subplots.",
GOSFORD PARK,2001,Robert Altman,L.A. Weekly,100,Ella Taylor,"At his best, Altman turns us into interlopers who have stumbled into a world that seems to predate us and persuades us it will continue to teem with life long after we leave the theater.",
GOSFORD PARK,2001,Robert Altman,The New Yorker,100,David Denby,"Altman achieves his dream of a truly organic form, in which everyone is connected to everyone else, and life circulates around a central group of ideas and emotions in bristling orbits.  [14 Jan 2002, p. 92]",
GOSFORD PARK,2001,Robert Altman,Chicago Sun-Times,100,Roger Ebert,"At a time when too many movies focus every scene on a $20 million star, an Altman film is like a party with no boring guests.",
GOSFORD PARK,2001,Robert Altman,Slate,100,David Edelstein,"The exhilaration is slow to build. It doesn't come from any one thing but from countless crosscurrents, tiny bits of color that fill out the portrait.",
GOSFORD PARK,2001,Robert Altman,Rolling Stone,100,Peter Travers,"Gosford Park abounds in scenes to savor. It's a feast, and one of Altman's best.",
GOSFORD PARK,2001,Robert Altman,Christian Science Monitor,100,David Sterritt,"This territory is familiar if you remember the great BBC miniseries ""Upstairs Downstairs,"" but Altman gives it a new twist with his restlessly roaming camera and incisively satirical approach. He's still near the peak of his powers.",
GOSFORD PARK,2001,Robert Altman,New York Magazine (Vulture),100,Peter Rainer,A love affair between performer and filmmaker. The director shows off his ardor by eliciting from his actors aspects of their gifts that they themselves may not have known they had.,
GOSFORD PARK,2001,Robert Altman,Seattle Post-Intelligencer,100,Sean Axmaker,"In the best Altman manner there are no real heroes and villains, only people trapped by their vanity and ambition and the straitjackets of classism.",
GOSFORD PARK,2001,Robert Altman,Boston Globe,100,Jay Carr,Never has a film taken such relish in between-the-wars malice as Gosford Park.,
GOSFORD PARK,2001,Robert Altman,Wall Street Journal,100,Joe Morgenstern,"A wickedly astute and beautiful comedy of manners-cum-murder mystery, it's too dense, and occasionally confusing, to grasp fully the first time around. How lucky, then, that it's also too much fun to see just once.",
GOSFORD PARK,2001,Robert Altman,Chicago Tribune,100,Michael Wilmington,It's a scintillating comedy-drama and one of Altman's most richly moving and entertaining pictures.,
GOSFORD PARK,2001,Robert Altman,Entertainment Weekly,91,Owen Gleiberman,The movie might almost be winking at the fact that any single one of these performers could easily be the featured star of his or her own upper-crust period piece.,
GOSFORD PARK,2001,Robert Altman,Variety,90,Todd McCarthy,"Taking advantage of a splendid cast, a sharply focused script and the fresh English setting, ""Gosford Park"" emerges as one of the most satisfying of Robert Altman's numerous ensemble pictures.",
GOSFORD PARK,2001,Robert Altman,New Times (L.A.),90,Andy Klein,"Altman's technique also allows his huge cast to act up a storm, in the best sense. Gosford Park has roughly half the best actors in England in it.",
GOSFORD PARK,2001,Robert Altman,Los Angeles Times,90,Kenneth Turan,"It's the style of the thing, not the plot, that is the attraction here, the great way the cast has with the snarky dialogue.",
GOSFORD PARK,2001,Robert Altman,Chicago Reader,90,Jonathan Rosenbaum,"There are even more characters of interest here than in ""Nashville.""",
GOSFORD PARK,2001,Robert Altman,Washington Post,90,Desson Thomson,"Without hesitation, I hand the comic award to Smith. She plays a pinched guest known as Constance, Countess of Trentham, to such a hilarious tee, her tee runneth over.",
GOSFORD PARK,2001,Robert Altman,Salon,90,Stephanie Zacharek,"Isn't much more than marvelous entertainment -- but then, that's a lot right there.",
GOSFORD PARK,2001,Robert Altman,Miami Herald,88,Connie Ogle,So deliciously absorbing and well done.,
GOSFORD PARK,2001,Robert Altman,Baltimore Sun,88,Michael Sragow,What a relief to see a movie in which an audience responds with peals of laughter to subtle facial shifts as well as punch lines.,
GOSFORD PARK,2001,Robert Altman,New York Daily News,88,Jami Bernard,"No matter which floor you're on, the huge cast is extraordinary, and Altman gives the actors free rein to bring their characters to life despite such close quarters.",
GOSFORD PARK,2001,Robert Altman,Newsweek,80,David Ansen,"A fine, well-groomed entertainment, but the road it takes has already been well paved.",
GOSFORD PARK,2001,Robert Altman,Village Voice,80,Dennis Lim,"As with Altman's best movies, Gosford Park is above all an entrancing hum of atmosphere and texture.",
GOSFORD PARK,2001,Robert Altman,Film Threat,80,Tim Merrill,"We have an authentic Old Master working in our midst, and Gosford Park will at the very least remind everyone how masterful a helmsman Altman can be.",
GOSFORD PARK,2001,Robert Altman,Washington Post,80,Stephen Hunter,It's a very funny movie in that sniffy Brit way.,
GOSFORD PARK,2001,Robert Altman,Austin Chronicle,78,Kimberley Jones,"It isn't about where you get, but how you get there -- and the getting there is a chewy delight.",
GOSFORD PARK,2001,Robert Altman,Philadelphia Inquirer,75,Carrie Rickey,"At its best it is one of the most dynamic movies from a most dynamic filmmaker, now 76.",
GOSFORD PARK,2001,Robert Altman,San Francisco Chronicle,75,Carla Meyer,A British costume film that's funny but not at all fusty.,
GOSFORD PARK,2001,Robert Altman,Charlotte Observer,75,Lawrence Toppman,"Qualifies as a solid double, maybe a triple.",
GOSFORD PARK,2001,Robert Altman,TV Guide Magazine,50,Maitland McDonagh,"Such a glorious cast, deployed to such trivial effect!",
GOSFORD PARK,2001,Robert Altman,Time,30,Richard Schickel,Tedium overwhelms caring well before this endless film finally concludes.,
THE BIRDS,1963,Alfred Hitchcock,Empire,100,Kim Newman,Genuinely disturbing thriller classic from the master of suspense.,
THE BIRDS,1963,Alfred Hitchcock,The Guardian,100,Xan Brooks,"The essential Hitchcock movie, the purest and most confident, a brilliant distillation of the themes that had fueled him ever since he sent the lodger creeping to his upstairs room.",
THE BIRDS,1963,Alfred Hitchcock,The Telegraph,100,Alastair Sooke,"The true genius of the film, based on a 1952 short story by Daphne du Maurier, is the way Hitchcock makes the malevolent birds seem like manifestations of his characters' mental unease.",
THE BIRDS,1963,Alfred Hitchcock,Time Out London,100,Tom Milne,"This is Hitchcock at his best. Full of subterranean hints as to the ways in which people cage each other, it's fierce and Freudian as well as great cinematic fun.",
THE BIRDS,1963,Alfred Hitchcock,Chicago Reader,100,Dave Kehr,"As emblems of sexual tension, divine retribution, meaningless chaos, metaphysical inversion, and aching human guilt, his attacking birds acquire a metaphorical complexity and slipperiness worthy of Melville. Tippi Hedren's lead performance is still open to controversy, but her evident stage fright is put to sublimely Hitchcockian uses.",
THE BIRDS,1963,Alfred Hitchcock,TV Guide Magazine,100,Staff (Not Credited),"Hailed as one of Hitchcock's masterpieces by some and despised by others, The Birds is certainly among the director's more complex and fascinating works.",
THE BIRDS,1963,Alfred Hitchcock,Village Voice,100,Andrew Sarris,"The Birds is here, and what a joy to behold a self-contained movie which does not feed parasitically on outside cultural references—Chekhov, Synge, O’Neill, Genet, Behan, Melville, or what have you. Drawing from the relatively invisible literary talents of Daphne DuMaurier and Evan Hunter, Alfred Hitchcock has fashioned a major work of cinematic art, and cinematic is the operative term here, not literary or sociological.",
THE BIRDS,1963,Alfred Hitchcock,Village Voice,100,J. Hoberman,"Jaws before the world was ready, Hitch’s much misappreciated follow-up to Psycho is arguably the greatest of all disaster films—a triumph of special effects, as well as the fountainhead of what has become known as gross-out horror.",
THE BIRDS,1963,Alfred Hitchcock,Empire,100,Angie Errigo,"A mysterious army of enemies, with no suggested motive and, what's worse, they're your friendly garden crows. Clamps itself to your recollection and doesn't let go.",
THE BIRDS,1963,Alfred Hitchcock,Collider,91,Emily Bernard,"Despite some missed payoffs for rich storylines introduced early on, The Birds more than earns its legendary status, with its beautiful direction, sharp performances, and an inventive and metaphorical premise.",
THE BIRDS,1963,Alfred Hitchcock,The Hollywood Reporter,90,James Powers,"Alfred Hitchcock has concocted an elaborate tease in The Birds, as if to prove that suspense and thrills can be induced as much by the expectation of horror as by horror itself.",
THE BIRDS,1963,Alfred Hitchcock,The New York Times,90,Bosley Crowther,"Making a terrifying menace out of what is assumed to be one of nature's most innocent creatures and one of man's most melodious friends, Mr. Hitchcock and his associates have constructed a horror film that should raise the hackles on the most courageous and put goose-pimples on the toughest hide.",
THE BIRDS,1963,Alfred Hitchcock,LarsenOnFilm,88,Josh Larsen,"If this works at all it’s because of the sound design: the cacophony of squawks and flapping over the opening credits, followed by incessant tapping, screeching, chirping, fluttering – sometimes in scenes where no birds are present. And then the occasional shock of silence, which is eerier still.",
THE BIRDS,1963,Alfred Hitchcock,Variety,60,Staff (Not Credited),"The premise is fascinating. The idea of billions of bird-brains refusing to eat crow any longer and adopting the hunt-and-peck system, with homo sapiens as their ornithological target, is fraught with potential. Cinematically, Hitchcock & Co have done a masterful job of meeting this formidable challenge. But dramatically, The Birds is little more than a shocker-for shock’s-sake.",
THE BIRDS,1963,Alfred Hitchcock,The New Yorker,50,Pauline Kael,"Some of the special effects are amusing, and a few are perverse and frightening, but the effects take over in this Hitchcock scare picture, and he fails to make the plot situations convincing.  The script is weak, and the acting is so awkward that often one doesn't know how to take the characters.",
THE BIRDS,1963,Alfred Hitchcock,Time,50,Staff (Not Credited),"Director Alfred Hitchcock goes nattering on with an hour of some silly plot-boiling about a flirtatious society girl (Tippi Hedren), a lovelorn schoolmarm (Suzanne Pleshette), an Oedipus wreck (Rod Taylor) and a pair of lovebirds. Hitchcock addicts will just be getting jittery for their first fix of gore when it suddenly becomes clear that the birds is coming: man's feathered friends set themselves to wipe out an entire village on the California coast. Why did the birds go to war? Hitchcock does not tell, and the movie flaps to a plotless end.",
LILI,1953,Charles Walters,Chicago Sun-Times,88,Dan Yakir,"Artfully directed by Charles Walters, this moving drama affirms that true love is where reality and magic merge into one. [14 Feb 1999, p.6]",
LILI,1953,Charles Walters,The New York Times,80,Bosley Crowther,"[Caron] helps ""Lili"" to be a lovely and beguiling little film, touched with the magic of romance and the shimmer of masquerade.",
LILI,1953,Charles Walters,Time Out,80,Geoff Andrew,"Perhaps too deliberately charming for its own good, but this adaptation of a Paul Gallico novel about a 16-year-old waif who falls unhappily in love with a carnival magician (Aumont), thus adding to the bitterness of the crippled puppeteer (Ferrer) who loves her from afar, is actually rather delightful, thanks to Caron's touching performance and Walters' delicately stylish direction.",
