Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
SINNERS,2025,Ryan Coogler,Time,90,Stephanie Zacharek,"What makes Sinners, set in 1932 Clarksdale Mississippi, so effective—so chilling, so hypnotic, and occasionally so grimly funny—is the way it yields to mystery, never seeking to overexplain.","Apr 21, 2025"
SINNERS,2025,Ryan Coogler,TheWrap,88,William Bibbiani,"It’s a sweaty, intoxicating, all-nighter of a movie, and its allure cannot be denied.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,USA Today,88,Brian Truitt,"With Sinners, an inimitable auteur makes the most of every surrealist detail and crafts a fright fest that’s musical and meaningful, mesmerizing and memorable.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,Washington Post,88,Ann Hornaday,"Sinners gives sensuous, supernatural, often electrifying expression to the belief that we’re all simultaneously captive to our histories and capable of so much more.","Apr 15, 2025"
SINNERS,2025,Ryan Coogler,Slant Magazine,88,Jake Cole,"Sinners is one of the most distinctive, confident mainstream films of the modern era, but it nonetheless leaves an audience with the tacit reminder of the limits of art to set one free in a system that profits as much off its exploitation as that of manual labor.","Apr 15, 2025"
SINNERS,2025,Ryan Coogler,Boston Globe,88,Odie Henderson,"If “Sinners” commits one sin (forgive me), it’s a tendency to overexplain itself during the film’s climax. Still, Coogler and his excellent cast have created a sexy, funny, boisterous, and very bloody crowd pleaser, one that features a mid-credits sequence that adds another wrinkle to its intriguing mythology.","Apr 15, 2025"
SINNERS,2025,Ryan Coogler,The Associated Press,88,Jocelyn Noveck,"How Coogler pulls everything off at once — and makes it cohere, mostly — is a sight to see.","Apr 16, 2025"
SINNERS,2025,Ryan Coogler,The Seattle Times,88,Katie Walsh,"Coogler has delivered one of the best blockbusters of the year, and that it has a heart and brain behind all the blood-drenched thrills just makes it that much more satisfying.","Apr 17, 2025"
SINNERS,2025,Ryan Coogler,New York Post,88,Johnny Oleksinski,"In combining the old genre tropes with a potent message — the eternal recipe for a great horror film — the ever-entertaining director again shows he has something forceful to say, be it with boxers, superheroes or blood-suckin’ vampires.","Apr 21, 2025"
SINNERS,2025,Ryan Coogler,LarsenOnFilm,88,Josh Larsen,"There is no denying that for most of its substantial running time (including a haunting post-credits sequence), Sinners sings.","Apr 23, 2025"
SINNERS,2025,Ryan Coogler,Polygon,85,Siddhant Adlakha,"As Sinners accelerates toward its climax, none of it feels wasted. Its action is explosive, and while Coogler’s vicious momentum can be visually disorienting at times, the adrenaline and the way he tethers each character to a distinctly spiritual question ensure that the movie’s strengths far outweigh its flaws.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,IndieWire,83,David Ehrlich,"Sinners is nothing if not a film about genre, and the distinctly American imperative of cross-pollinating between them to create something that feels new and old — high and low — at the same time.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,The Independent,80,Clarisse Loughrey,"Its opening monologue speaks of music’s ability to “pierce the veil between life and death”. Sinners, in all its beauty and horror, proves the same can be true of film.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,Vanity Fair,80,Richard Lawson,"Sinners is propulsive and stirring entertainment, messy but always compelling. The film’s fascinating array of genres and tropes and ideas swirls together in a way that is, I suppose, singularly American.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,Screen Daily,80,Tim Grierson,"Although sometimes a little overstuffed, the picture consistently gets under the skin thanks to its expertly-staged fright sequences that reverberate with insidious societal ills.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,Time Out,80,Elizabeth Weitzman,"You’ll get several movies for the price of a single ticket in Ryan Coogler’s (Creed) period drama-thriller-romance-musical Sinners. And while some of these disparate elements are more successful than others, the combination is audacious enough to leave you simultaneously awed and overwhelmed by his outsized ambitions.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,The Telegraph,80,Robbie Collin,"In lieu of monologues and soul-baring, Coogler crams the film with proper movie-star performances at every level: by turns glowingly charismatic, sparklingly funny and silkily seductive.","Apr 11, 2025"
SINNERS,2025,Ryan Coogler,Collider,80,Emma Kiely,Sinners is an electric film sparkling with energy and passion.,"Apr 11, 2025"
SINNERS,2025,Ryan Coogler,Empire,80,Helen O'Hara,"An idiosyncratic, thematically dense twist on the vampire myth that’s oddly paced but beautifully played. One to sink your teeth into.","Apr 15, 2025"
SINNERS,2025,Ryan Coogler,NME,80,James Mottram,Sinners really comes to life via the musical numbers.,"Apr 17, 2025"
SINNERS,2025,Ryan Coogler,The Times,80,Kevin Maher,"The ending’s a bit iffy, the action so-so. And yet the genre-mashing audacity (part horror, part historical epic, part musical) is so assured, the characters so rich, and the flights of fancy so ambitious that it’s impossible not to be moved.","Apr 17, 2025"
SINNERS,2025,Ryan Coogler,i,80,Christina Newland,Sinners is one of the most satisfying and fun blockbusters I’ve seen so far this year.,"Apr 18, 2025"
SINNERS,2025,Ryan Coogler,New York Magazine (Vulture),80,Angelica Jade Bastien,"The way the film swims through the contradictions, considerations, and cultural reverie of the rural South is genuinely enlivening. Sinners, festooned with intriguing ideas and even more beguiling characters, grabs the hem of greatness even if it never takes hold, hobbled as it is by a desire to hold more than it can properly contain in its over-two-hour run time, leading to a story that feels misshapen after the setup.","Apr 18, 2025"
SINNERS,2025,Ryan Coogler,The Observer (UK),80,Wendy Ide,"If you pick apart the story threads, Sinners is a little messy, but Coogler’s assurance and vision holds everything together.","Apr 21, 2025"
SINNERS,2025,Ryan Coogler,Looper,75,Dominic Griffin,The film is a gargantuan undertaking and its heights will reverberate through pop culture for the foreseeable future. But some of its bigger swings don't quite connect and suggest that it is possible for a movie to try to be too many things at once.,"Apr 15, 2025"
SINNERS,2025,Ryan Coogler,Chicago Tribune,75,Michael Phillips,"Sinners is all over the place yet somehow all of a piece. Its themes aren’t new, but the variations feel fresh.","Apr 16, 2025"
SINNERS,2025,Ryan Coogler,ReelViews,75,James Berardinelli,I wanted to love Sinners more than I did but the energy level is so infectious that it’s impossible not to get swept up and pulled in. It’s a sloppy concoction that carves out a new niche for vampires not unlike what Let the Right One In achieved.,"Apr 18, 2025"
SINNERS,2025,Ryan Coogler,Variety,70,Owen Gleiberman,"Sinners works more than it doesn’t, even if it doesn’t always gel, but it’s a commanding demonstration of how lavishly spirited and “serious” a popcorn movie can be.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,Rolling Stone,70,A.A. Dowd,"If Sinners is messy, it’s sometimes pretty glorious, too. Coogler is swinging wide and far beyond the boundaries of franchise fare.","Apr 17, 2025"
SON OF THE WHITE MARE,1981,Marcell Jankovics,IndieWire,91,Eric Kohn,This movie unfolds like artwork etched into a cave wall and brought to restless life by an unclassifiable spell that only cinema can muster.,
SON OF THE WHITE MARE,1981,Marcell Jankovics,The New York Times,90,Maya Phillips,Son of the White Mare isn’t just old hat; the simultaneously geometric and fluid animation renders each mythic trope totally new.,
SON OF THE WHITE MARE,1981,Marcell Jankovics,Austin Chronicle,89,Richard Whittaker,"As a narrative work, it undeniably drags: but then, that's not really its intent. This is a spectacle to be absorbed and analyzed.",
SON OF THE WHITE MARE,1981,Marcell Jankovics,Paste Magazine,89,Andrew Crump,"Son of the White Mare must be seen to be believed, but mostly it just needs to be seen.",
SON OF THE WHITE MARE,1981,Marcell Jankovics,The Film Stage,83,Matt Cipolla,"The movie is a myth. It’s also an emblem of the late ‘70s and early ‘80s, a fluid piece with a perspective so spatially and temporally unstuck that its shortcomings don’t hurt it too much.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Austin Chronicle,100,Marjorie Baumgarten,This is the way this ground-breaking monument was meant to be seen: in mind-boggling 70mm.,
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Chicago Reader,100,Jonathan Rosenbaum,"Its special effects are used so seamlessly as part of an overall artistic strategy that, as critic Annette Michelson has pointed out, they don't even register as such, and thus are almost impossible to trivialize, a feat unmatched in movies.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Chicago Sun-Times,100,Roger Ebert,"Only a few films are transcendent, and work upon our minds and imaginations like music or prayer or a vast belittling landscape...Alone among science-fiction movies, 2001 is not concerned with thrilling us, but with inspiring our awe.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Chicago Tribune,100,Michael Wilmington,"A masterpiece that can still leave you dizzy with wonder. As much as any movie ever made, this visionary science-fiction tale of space travel and first contact with extraterrestrial life is a spellbinding experience.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Empire,100,Angie Errigo,"Its faults - sketchy narrative, overblown abstraction - are counterbalanced by its gripping engagement between man and machine, and its rhapsodic wonder at heaven and earth and the infinite beyond.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Entertainment Weekly,100,Owen Gleiberman,Still the grandest of all science-fiction movies.,
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Premiere,100,Staff (Not Credited),"With 2001, Stanley Kubrick proved that a sci-fi movie could be philosophical rather than pulpy, profound rather than pedantic.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,ReelViews,100,James Berardinelli,"Watching this film demands two qualities that are sadly lacking in all but the most mature and sophisticated audiences: patience and a willingness to ponder the meaning of what's transpiring on screen. 2001 is awe inspiring, but it is most definitely not a ""thrill ride."" It is art, it is a statement, and it is indisputably a cinematic classic.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Salon,100,Scott Rosenberg,"Beloved for many different reasons, including its scrupulous scientific accuracy, its vast reach from ""The Dawn of Man"" to the next stage of human evolution, its unrivaled integration of musical and visual composition, its daring paucity of dialogue and washes of silence, its astonishingly creative psychedelic sequence and its still-gorgeous pre-digital special effects.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Washington Post,100,Desson Thomson,Maintains its artistic magnificence after more than 30 years.,
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,The Hollywood Reporter,100,John Mahoney,"It is, as promised, ""a majestic visual experience,"" quite unlike any film we have ever seen...These details are merely a means employed by Kubrick and his distinguished screenplay collaborator Arthur C. Clarke, to provoke the more limitless imaginings of the mind, to assault the viewer with tantalizing enigmas to force exploration of that personal universe in relation to time and space, meaning and potential.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,The Guardian,100,Peter Bradshaw,"Something in its mandarin blankness and balletic vastness, and refusal to trade in the emollient dramatic forms of human interest and human sympathy. Kubrick leaves usual considerations behind with his readiness to imagine a post-human future.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Slant Magazine,100,Rob Humanick,"The final passages are the most exultant in their taking us beyond ourselves into a wide-eyed state of untarnished possibilities; entirely without words, the film reminds us that, despite how far we’ve come, the real odyssey has only just begun.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Time Out,100,Joshua Rothkopf,"It remains as intelligent and provocative as ever, bearing years of conceptual dreaming.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Total Film,100,Staff (Not Credited),"Whether you think it's pretentious or profound, you can't deny that Space Odyssey is a significant landmark in the history of cinema. It's also, as the original posters proclaimed, ""the ultimate trip...""",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Chicago Reader,100,Dave Kehr,"Fascinated by the technology of movies as much as by the technology of space—it presents film as a fabulous, exciting plaything, reviving Orson Welles's observation that a movie set is ""the biggest electric train set a boy ever had.""",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,The Observer (UK),100,Mark Kermode,"It’s an overpowering experience, awe-inspiringly photographed by Geoffrey Unsworth, groundbreakingly enhanced by Douglas Trumbull.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,TV Guide Magazine,90,Staff (Not Credited),"A beautiful, confounding picture that had half the audience cheering and the other half snoring. Kubrick clearly means to say something about the dehumanizing effects of technology, but exactly what is hard to say.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Time,80,Staff (Not Credited),"Like Space Odyssey itself, the ambiguous ending is at once appropriate and wrong. It guarantees that the film will arouse controversy, but it leaves doubt that the film makers themselves knew precisely what they were flying at. Still, no film to date has come remotely near Odyssey's depiction of the limitless beauty and terror of outer space. In this 2-hr. 40-min. movie, only 47 minutes are taken up with dialogue. The rest of the time is occupied with demanding, brilliant material for the eye and brain. Thus, though it may fail as drama, the movie succeeds as visual art and becomes another irritating, dazzling achievement of Stanley Kubrick, one of the most erratic and original talents in U.S. cinema.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,New York Daily News,63,Kathleen Carroll,"Kubrick leaves himself wide open to ridicule from the minute he picks up Dr. Floyd’s space investigation of the mysterious monolith...The setting is a technical marvel, but advertising plugs make it a super-commercial and destroy its impact.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,The New York Times,60,Renata Adler,"The movie is so completely absorbed in its own problems, its use of color and space, its fanatical devotion to science-fiction detail, that its is somewhere between hypnotic and immensely boring.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Variety,40,Staff (Not Credited),"A major achievement in cinematography and special effects, 2001 lacks dramatic appeal and only conveys suspense after the halfway mark; Kubrick must receive all the praise - and take all the blame.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,The New Yorker,40,Pauline Kael,"It’s a monumentally unimaginative movie: Kubrick, with his $750,000 centrifuge, and in love with gigantic hardware and control panels, is the Belasco of science fiction. The special effects—though straight from the drawing board—are good and big and awesomely, expensively detailed. There’s a little more that’s good in the movie, when Kubrick doesn’t take himself too seriously. [Harper's]",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,The New Republic,30,Stanley Kauffmann,"In the first 30 seconds, this film gets off on the wrong foot and, although there are plenty of clever effects and some amusing spots, it never recovers. Because this is a major effort by an important director, it is major disappointment...What is most shocking is that Kubrick’s sense of narrative is so feeble.",
2001: A SPACE ODYSSEY,1968,Stanley Kubrick,Washington Post,10,Stephen Hunter,"A crackpot Looney Tune, pretentious, abysmally slow, amateurishly acted and, above all, wrong.",
DUNKIRK,2017,Christopher Nolan,Movie Nation,100,Roger Moore,"Great directors make great movies. And with Dunkirk, Christopher Nolan has made his second masterpiece, thrilling history retold, remembered and relished.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,IndieWire,100,David Ehrlich,"Few movies have so palpably conveyed the sheer isolation of fear, and the extent to which history is often made by people who are just trying to survive it — few movies have so vividly illustrated that one man can only do as much for his country as a country can do for one of its men.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,The Playlist,100,Drew Taylor,There have been countless films this summer that have engaged in endless spectacle but Dunkirk is the rare blockbuster that will leave a bruise.,"Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,The Guardian,100,Peter Bradshaw,"This is a powerful, superbly crafted film with a story to tell, avoiding war porn in favour of something desolate and apocalyptic, a beachscape of shame, littered with soldiers zombified with defeat, a grimly male world with hardly any women on screen. It is Nolan’s best film so far.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,Entertainment Weekly,100,Chris Nashawaty,"This is visceral, big-budget filmmaking that can be called Art. It’s also, hands down, the best motion picture of the year so far.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,Empire,100,Nick de Semlyen,"A spare, propulsive, ever-intensifying combat thriller, Nolan's history lesson is both a rousing celebration of solidarity and the tensest beach-set film since Jaws.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,The Telegraph,100,Robbie Collin,"Christopher Nolan’s astonishing new film...is a work of heart-hammering intensity and grandeur that demands to be seen on the best and biggest screen within reach. But its spectacle doesn’t stop at the recreations of Second World War combat.  Like all great war films, it’s every bit as transfixing up close.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,Total Film,100,Jane Crowther,"Haunting, thrilling and emotional, Dunkirk is a prestige pic with guts and glory that demands multiple views. Especially in IMAX.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,The Hollywood Reporter,100,Todd McCarthy,"Dunkirk is an impressionist masterpiece. These are not the first words you expect to see applied to a giant-budgeted summer entertainment made by one of the industry's most dependably commercial big-name directors. But this is a war film like few others, one that may employ a large and expensive canvas but that conveys the whole through isolated, brilliantly realized, often private moments more than via sheer spectacle, although that is here too.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,Tampa Bay Times,100,Steve Persall,"Dunkirk is a staggering feat of filmmaking, as Nolan's fans are accustomed. Van Hoytema's cinematography conveys death trap closeness even with IMAX cameras on a vast beach. Hans Zimmer again proves himself a masterfully dramatic composer, turning violins into the sound of spiraling aircraft. The performances are solid as such Nolan's vision requires, including pop star Harry Styles briefly.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,Variety,100,Peter Debruge,"This is what audiences want from a Nolan movie, of course, as a master of the fantastic leaves his mark on historical events for the first time.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,Village Voice,100,Bilge Ebiri,Nolan fully embraces the power of visual storytelling in Dunkirk.,"Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,Screen Daily,100,Fionnuala Halligan,"There may be money on the screen, but cash alone can’t guarantee this kind of pulsating, cinematic magic, delivered by a director at the height of his powers, mustering the very best at their craft.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,Chicago Sun-Times,100,Richard Roeper,"Nolan has crafted a tight, gripping, deeply involving and unforgettable film that ranks about the best war movies of the decade.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,Slate,100,Dana Stevens,"The swift-moving, pulse-pounding Dunkirk reveals its filmmaker at his most nimble, supple, and simple.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,CineVue,100,Christopher Machell,"The director's technical mastery finally transcends craft to become art and, as a result, this is his best film to date.","Jul 18, 2017"
DUNKIRK,2017,Christopher Nolan,Rolling Stone,100,Peter Travers,Dunkirk is a landmark with the resonant force of an enduring screen classic.,"Jul 18, 2017"
DUNKIRK,2017,Christopher Nolan,Arizona Republic,100,Bill Goodykoontz,"Dunkirk is a great movie, both an old-time inspirational war epic and at the same time very much a Christopher Nolan movie.","Jul 18, 2017"
DUNKIRK,2017,Christopher Nolan,Consequence,100,Blake Goble,"By minimalizing his loftier techniques and tendencies of the past with brusque pacing and grand photography, Nolan has assembled the leanest and most impassioned film of his career.","Jul 18, 2017"
DUNKIRK,2017,Christopher Nolan,The Seattle Times,100,Moira Macdonald,Dunkirk succeeds spectacularly both emotionally and visually.,"Jul 18, 2017"
DUNKIRK,2017,Christopher Nolan,San Francisco Chronicle,100,Mick LaSalle,"It’s one of the best war films ever made, distinct in its look, in its approach and in the effect it has on viewers. There are movies — they are rare — that lift you out of your present circumstances and immerse you so fully in another experience that you watch in a state of jaw-dropped awe. Dunkirk is that kind of movie.","Jul 18, 2017"
DUNKIRK,2017,Christopher Nolan,Time,100,Stephanie Zacharek,"Dunkirk is extraordinary not just because it’s ambitious and beautifully executed, but because Nolan, who both wrote and directed it, has put so much care into its emotional details—and has asked so much of, and trusted, his actors.","Jul 19, 2017"
DUNKIRK,2017,Christopher Nolan,Wall Street Journal,100,Joe Morgenstern,"In Dunkirk, an astonishing evocation of a crucial event during the first year of World War II, Christopher Nolan has created something new in the annals of war films—an intimate epic.","Jul 19, 2017"
DUNKIRK,2017,Christopher Nolan,Austin Chronicle,100,Marc Savlov,"Nolan maintains gut-wrenching suspense throughout by cross-cutting between the various characters and their plights. I’d go so far to say that Dunkirk could easily serve as its own master class in the art of film editing. Add to that an absolutely terrifyingly discordant score from Hans Zimmer and the result is, well, a bona fide classic.","Jul 19, 2017"
DUNKIRK,2017,Christopher Nolan,Washington Post,100,Michael O'Sullivan,"Dunkirk isn’t comfortable to watch; it never relents or relaxes. At the same time, it’s impossible to look away from it.","Jul 20, 2017"
DUNKIRK,2017,Christopher Nolan,The New York Times,100,Manohla Dargis,"Dunkirk is a tour de force of cinematic craft and technique, but one that is unambiguously in the service of a sober, sincere, profoundly moral story that closes the distance between yesterday’s fights and today’s.","Jul 20, 2017"
DUNKIRK,2017,Christopher Nolan,The Globe and Mail (Toronto),100,Kate Taylor,"Technically awe-inspiring, narratively inventive and thematically complex, Dunkirk reinvigorates its genre with a war movie that is both harrowing and smart.","Jul 20, 2017"
DUNKIRK,2017,Christopher Nolan,St. Louis Post-Dispatch,100,Calvin Wilson,"Seldom has a film so eloquently captured the craziness, brutality and arbitrariness of war. Dunkirk just might be Nolan’s masterpiece.","Jul 20, 2017"
DUNKIRK,2017,Christopher Nolan,Los Angeles Times,100,Kenneth Turan,"The surpassing accomplishment of Dunkirk is to make us feel an almost literal fusion with its story. It's not so much that we've seen a splendid movie, though we have, but as if we've been taken inside a historic event, become wholly immersed in something real and alive.","Jul 20, 2017"
DUNKIRK,2017,Christopher Nolan,The New Yorker,100,Anthony Lane,"Although Dunkirk is not as labyrinthine as Nolan’s “Memento” (2000) or “Inception” (2010), its strike rate upon our senses is rarely in doubt, and there is a beautiful justice in watching it end, as it has to, in flames. Land, sea, air, and, finally, fire: the elements are complete, honor is salvaged, and the men who were lost scrape home.","Jul 22, 2017"
DUNKIRK,2017,Christopher Nolan,The Atlantic,98,Christopher Orr,"It is hard to imagine a better tribute to this victory of survival than Nolan’s spare, stunning, extraordinarily ambitious film.","Jan 9, 2018"
DUNKIRK,2017,Christopher Nolan,TheWrap,97,Alonso Duralde,"Nolan has crafted a film that’s sensational in every sense of the word; it aims for both the heart and the head, to be sure, but arrives there via the central nervous system.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,Paste Magazine,97,Will Leitch,"It takes everything Nolan does well and everything he doesn’t, everything he fights against and everything he embraces, everything great and terrible about him, and streamlines it, focuses it, until it’s pure Nolan, straight into your veins. It’s the most Christopher Nolan film imaginable. It also might just be his best one.","Jul 20, 2017"
DUNKIRK,2017,Christopher Nolan,IGN,95,Daniel Krupa,"Dunkirk is a monumental, unconventional, and frequently stunning war movie.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,The A.V. Club,91,Ignatiy Vishnevetsky,"Christopher Nolan’s terrific new film, Dunkirk, is powered by an engine of combusting contradictions: it’s at once minimalist and maximalist, cynical and dopey, a big-boy white elephant art film that is actually a lean and mean suspense set-piece machine.","Jul 18, 2017"
DUNKIRK,2017,Christopher Nolan,New York Daily News,90,Stephen Whitty,"Let other directors play with toy soldiers and computer effects. This is big-time, old-school filmmaking. Dunkirk isn’t overdone. It’s simply done epically...But it’s also human. It has room for small acts of heroism, of kindness, of forgiveness. And for a single, simple important, timeless message of resilience: Take what comes. Do what you can. Never surrender.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,Vox,90,Alissa Wilkinson,"Dunkirk wants us to sense what made this moment so pivotal without reducing it to an individual tale. And at that, it succeeds richly.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,USA Today,88,Brian Truitt,"Dunkirk is also one of the best-scored films in recent memory, and Hans Zimmer’s music plays as important a role as any character. With shades of Edward Elgar’s Enigma Variations, the melodies are glorious, yet Zimmer also creates an instrumental ticking-clock soundtrack that’s a propulsive force in the action scenes.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,RogerEbert.com,88,Matt Zoller Seitz,"This is a movie of vision and integrity made on an epic scale, a series of propositions dramatized with machinery, bodies, seawater and fire. It deserves to be seen and argued about. They don't make them like this anymore. Never did, really.","Jul 18, 2017"
DUNKIRK,2017,Christopher Nolan,Philadelphia Daily News,88,Gary Thompson,"Nolan fractures the narrative so that it loops back on itself — we see the events from the perspective of different characters and from different chronological vantage points, though the story coheres by movie’s end.","Jul 18, 2017"
DUNKIRK,2017,Christopher Nolan,ReelViews,88,James Berardinelli,"Although Dunkirk is technically a war film, its tone and style are those of a high-octane thriller. For his most serious-minded film to date, Christopher Nolan has employed all the weapons in his arsenal to craft something that, despite the Oscar-unfriendly July release date, will almost certainly be remembered when the Best Picture nominations are handed out.","Jul 18, 2017"
DUNKIRK,2017,Christopher Nolan,Boston Globe,88,Ty Burr,"Taken as a whole, Dunkirk invites comparisons to the works of Kubrick and Spielberg, but it’s neither as scalding as “Full Metal Jacket” nor as clear-eyed, as aware of war’s terrible randomness, as “Saving Private Ryan.” Instead, a streak of honest sentiment, earned under the most hellish of circumstances, courses through this movie and provides it with spine and a soul.","Jul 19, 2017"
DUNKIRK,2017,Christopher Nolan,Time Out London,80,Dave Calhoun,"The action is the attraction. If that means some of the film feels a little distant and chilly, it’s in the admirable service of avoiding simplistic drama or easy sentiment.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,New Orleans Times-Picayune,80,Mike Scott,"It is engaging, it is intense, it is beautifully shot and it thrusts viewers credibly into the horrifying action from the very first frame -- and doesn't relent until the very last. This being Nolan, he also overcomplicates what is essentially a fairly simple story.","Jul 19, 2017"
DUNKIRK,2017,Christopher Nolan,Chicago Tribune,75,Michael Phillips,"With a bare minimum of dialogue, and a brutal maximum of scenes depicting near-drowning situations in and around Dunkirk, France, in late May and early June 1940, Christopher Nolan’s Dunkirk is a unique waterboarding of a film experience.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,New York Post,75,Sara Stewart,"Dunkirk satisfies as a brisk, gripping survival story. At only 107 minutes, it’s also astonishingly short in an era when most movies needlessly run on long beyond the two-hour mark.","Jul 20, 2017"
DUNKIRK,2017,Christopher Nolan,Observer,75,Rex Reed,"It’s a gripping addition to the canon of war on film that is definitely worthy of attention, and some of the images are electrifying.","Jul 20, 2017"
DUNKIRK,2017,Christopher Nolan,ScreenCrush,70,Matt Singer,"Dunkirk would have been even better, though, if any of the characters seemed as fully realized as the aerial and naval warfare. Without that, it works best as pure sensory experience; incredible visuals, intense battles. In the rare quiet moments, we’re invited to observe an unusual instrument featured in Hans Zimmer’s score: The ticking of a clock, a reminder that while Nolan can change the march of time, his heroes cannot.","Jul 17, 2017"
DUNKIRK,2017,Christopher Nolan,New York Magazine (Vulture),70,David Edelstein,"What Nolan plus IMAX can do is go big. Spitfire swerving, boat tippings, men dropping to the sand as planes scream by — it doesn’t get any better. That first shot of men on a street in a shower of paper on which their deaths are foretold — brilliant. Somewhere inside the mess that is Dunkirk is a terrific linear movie.","Jul 20, 2017"
DUNKIRK,2017,Christopher Nolan,We Got This Covered,70,Matt Donato,"With tighter scripting, this’d be a masterpiece. As is? Christopher Nolan has produced a damn-fine picture that goes against most of what his catalog has become renowned for in a good, streamlined way.","Jul 22, 2017"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The Playlist,100,Rodrigo Perez,"As much as “Top Gun: Maverick” whips from a technical, visceral, thrill-making, supersonic-level, the entire endeavor and every little moment of introspection, suffering and determination is all the more accentuated, strengthened and fist-pumpingly good because you care so damn much about the story, the people and their very human concerns.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,The Telegraph,100,Robbie Collin,"Thrilling, moving and gloriously Cruisey, Joseph Kosinski's sequel to the 1986 hit is unquestionably the best studio action film in years.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Collider,100,Ross Bonaime,"When talking about Top Gun: Maverick, it’s hard not to sound hyperbolic, but this is the rare case where it absolutely deserves all the massive praise. Top Gun: Maverick improves upon the original in every conceivable way (well, the soundtrack doesn’t have Berlin, so that’s one strike against it), and does so in a way that might make this one of the greatest sequels ever made. It’s also hard not to say this might have some of the most exciting action scenes to ever hit the skies, and gives Cruise one of his best performances by returning to the role that made him a star. Top Gun: Maverick is a marvel of a film, one that will truly take your breath away.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,Total Film,100,Jamie Graham,"No cynicism, just on-point sentiment and scintillating set-pieces. Top Gun: Maverick scores a direct hit on its twin targets of nostalgia and adrenaline.","May 12, 2022"
TOP GUN: MAVERICK,2022,Joseph Kosinski,BBC,100,Nicholas Barber,"The new film improves on the old one in every respect. The story is cleverer and more gripping, the dialogue is sharper and funnier, the relationships are richer, the aerial stunts are more likely to make you queasy.","May 12, 2022"
